Cust_ID,State,Latitude,Longitude,ZipCode
6082-GLJIX,California,32.811001,-115.152865,92250
2495-TTHBQ,California,33.695532,-116.310571,92253
0485-ZBSLN,California,33.543835,-115.993906,92254
3810-PJUHR,California,34.097863,-116.594561,92256
0847-HGRML,California,33.906496,-116.569499,92258
8232-CTLKO,California,32.698964,-115.886656,92259
9227-YBAXE,California,33.694501,-116.412711,92260
9860-LISIZ,California,33.745746,-116.514215,92264
0112-QAWRZ,California,33.3249,-114.758334,92266
2786-GCDPI,California,34.201108,-116.593456,92268
4043-MKDTV,California,33.763678,-116.429928,92270
9229-RQABD,California,33.28156,-115.955541,92275
8313-KTIHG,California,33.849263,-116.382778,92276
5320-BRKGK,California,34.17211,-115.769773,92277
6284-KMNUF,California,34.457829,-116.139589,92278
6229-UOLQL,California,33.972293,-116.654195,92282
3137-LUPIX,California,34.159534,-116.425984,92284
6143-JQKEA,California,34.667815,-117.536183,92301
8676-OOQEJ,California,34.559882,-115.637164,92304
9701-CDXHR,California,34.55082,-117.122396,92307
8124-NZVGJ,California,35.28952,-116.092214,92309
2162-FRZAA,California,35.349241,-116.770281,92310
5118-MUEYH,California,34.029175,-117.307211,92313
5627-TVBPP,California,34.242058,-116.89802,92315
3936-QQFLL,California,33.982787,-117.057627,92320
2589-AYCRP,California,34.255203,-117.175654,92321
4067-HLYQI,California,34.030915,-117.273201,92324
5124-EOGYE,California,34.248061,-117.29028,92325
5057-RKGLH,California,34.875144,-116.821698,92327
0292-WEGCH,California,36.27688,-117.033326,92328
8910-ICHIU,California,34.9436,-115.287901,92332
4097-YODCF,California,34.274846,-116.937581,92333
9715-WZCLW,California,34.087558,-117.464096,92335
9786-YWNHU,California,34.136367,-117.460803,92336
6407-GSJNL,California,34.049671,-117.468896,92337
4049-ZPALD,California,34.067699,-116.903891,92339
3733-UOCWF,California,34.757783,-117.33997,92342
6833-JMZYP,California,34.361387,-117.337509,92345
1310-QRITU,California,34.983808,-117.239306,92347
8961-QDZZJ,California,34.2565,-117.19335,92352
9715-SBVSU,California,34.049315,-117.255974,92354
8490-BXHEO,California,34.508417,-116.856103,92356
7173-TETGO,California,34.238162,-117.534306,92358
7929-SKFGK,California,34.103578,-117.04054,92359
2300-RQGOI,California,34.711224,-114.702256,92363
3563-SVYLG,California,35.478736,-115.516984,92364
6435-VWCCY,California,34.647959,-117.296957,92368
4998-IKFSE,California,34.441123,-117.537886,92371
8630-QSGXK,California,34.459322,-117.629729,92372
2455-USLMV,California,34.003243,-117.138286,92373
9488-FVZCC,California,34.109775,-117.378904,92376
5995-WWKKG,California,34.186211,-117.07683,92382
7879-CGSFV,California,34.243088,-116.830015,92386
9921-EZKBY,California,35.824572,-116.274755,92389
7432-FFVAR,California,34.486835,-117.362274,92392
7246-ZGQDF,California,34.567058,-117.362329,92394
4456-RHSNB,California,34.105935,-117.2914,92401
2481-SBOYW,California,34.142747,-117.300864,92405
7109-MFBYV,California,34.250069,-117.393949,92407
1833-TCXKK,California,34.084909,-117.258107,92408
1832-PEUTS,California,34.106922,-117.297553,92410
8660-BUETV,California,33.994676,-117.372498,92501
0580-PIQHM,California,33.890046,-117.455583,92503
5696-CEIQJ,California,33.9108,-117.398153,92504
1696-HXOWK,California,33.930931,-117.361788,92506
3026-ATZYV,California,33.976328,-117.319786,92507
4012-YCFAI,California,33.885499,-117.324959,92508
9970-QBCDA,California,33.888323,-117.277533,92518
9496-IVVRP,California,33.705836,-117.318204,92532
2657-VPXTA,California,33.527605,-116.666551,92539
6551-VLJMV,California,33.739415,-116.968339,92543
1221-GHZEP,California,33.644585,-116.871544,92544
9289-LBQVU,California,33.734933,-117.044145,92545
3458-IDMFK,California,33.755039,-116.741796,92549
6933-FHBZC,California,33.88274,-117.224878,92551
0221-NAUXK,California,33.923149,-117.244933,92553
9770-KXGQU,California,33.907361,-117.109972,92555
6538-POCHL,California,33.638645,-116.55783,92561
6726-NNFWD,California,33.548869,-117.334165,92562
3002-WQZWT,California,33.581045,-117.14719,92563
4277-UDIEF,California,33.82769,-117.102244,92567
1208-NBVFH,California,33.787298,-117.320676,92570
4912-PIGUY,California,33.828289,-117.201666,92571
2725-TTRIQ,California,33.653338,-117.178271,92584
3374-TTZTK,California,33.739412,-117.173334,92585
8990-ZXLSU,California,33.707483,-117.200006,92586
2275-RBYQS,California,33.69887,-117.25071,92587
4419-UJMUS,California,33.617108,-117.253349,92595
7794-JASDG,California,33.657433,-117.04254,92596
7609-YBPXG,California,33.720359,-117.733655,92602
5519-TEEUH,California,33.688546,-117.788091,92604
7856-GANIL,California,33.703976,-117.824172,92606
0804-XBFBV,California,33.698728,-117.67768,92610
2676-OXPPQ,California,33.643095,-117.810896,92612
3703-TTEPD,California,33.680302,-117.833296,92614
2799-TSLAG,California,33.667145,-117.732135,92618
2208-NKVVH,California,33.678591,-117.905471,92626
7139-JZFVG,California,33.666301,-117.969501,92646
4987-GQWPO,California,33.723579,-118.005441,92647
1757-TCATG,California,33.721917,-118.043237,92649
4776-XSKYQ,California,33.606899,-117.717854,92653
8048-DSDFQ,California,33.744439,-117.98588,92655
5753-QQWPW,California,33.571259,-117.731917,92656
6010-DDPPW,California,33.603282,-117.821841,92657
6693-FRIRW,California,33.601309,-117.902304,92661
6586-MYGKD,California,33.606336,-117.893042,92662
3173-NVMPX,California,33.62251,-117.927024,92663
0248-PGHBZ,California,33.429488,-117.609432,92672
0623-GDISB,California,33.4725,-117.584273,92673
2892-GESUL,California,33.521447,-117.602555,92675
7472-EQOAV,California,33.529047,-117.701175,92677
2043-WVTQJ,California,33.752591,-117.993661,92683
8034-RYTVV,California,33.624654,-117.611733,92688
3863-QSTYI,California,33.611945,-117.665867,92691
5044-LRQAQ,California,33.569186,-117.640055,92694
1716-LSAMB,California,33.748478,-117.858918,92701
1333-PBMXB,California,33.748635,-117.906125,92703
6546-OPBBH,California,33.719869,-117.907063,92704
5985-BEHZK,California,33.766004,-117.786763,92705
9127-QRZMH,California,33.765893,-117.881533,92706
5919-VCZYM,California,33.714829,-117.872941,92707
9644-KVCNC,California,33.712036,-117.950113,92708
2137-DQMEV,California,33.735802,-117.818805,92780
8174-LNWMW,California,33.738543,-117.785046,92782
9279-CJEOJ,California,33.844983,-117.952151,92801
7964-VEXDG,California,33.807864,-117.923782,92802
2404-JIBFC,California,33.818,-117.974404,92804
8029-XYPWT,California,33.83796,-117.870494,92806
4632-PAOYU,California,33.850452,-117.726668,92808
2990-OGYTD,California,33.879983,-117.895482,92831
6646-JPPHA,California,33.868316,-117.929029,92832
7658-UYUQS,California,33.902211,-117.914922,92835
7880-XSOJX,California,33.787165,-117.931889,92840
4589-IUAJB,California,33.764018,-117.931507,92843
8746-BFOAJ,California,33.782955,-118.026456,92845
8457-XIGKN,California,33.925833,-117.559639,92860
6072-NUQCB,California,33.817473,-117.810462,92861
8838-GPHZP,California,33.784597,-117.844535,92866
8750-QWZAJ,California,33.81859,-117.821288,92867
6918-UMQCG,California,33.792791,-117.789749,92869
0675-NCDYU,California,33.881158,-117.854783,92870
6339-DKLMK,California,33.893823,-117.531446,92879
1346-PJWTK,California,33.918043,-117.617809,92880
5088-QZLRL,California,33.833686,-117.513063,92881
8023-QHAIO,California,33.819385,-117.600213,92882
4397-FRLTA,California,33.762351,-117.488725,92883
3057-VJJQE,California,33.897253,-117.792202,92886
2302-OUZXB,California,34.360261,-119.306383,93001
8133-ANHHJ,California,34.279221,-119.221437,93003
2270-CHBFN,California,34.278697,-119.167798,93004
5982-FPVQN,California,34.205504,-118.993111,93012
9107-UKCKY,California,34.441398,-119.513163,93013
4654-ULTTN,California,34.408161,-118.865111,93015
5546-BYZSM,California,34.404544,-119.302118,93022
1492-KGETH,California,34.581308,-118.931948,93023
4163-HFTUK,California,34.156629,-119.117218,93033
8215-NGSPE,California,34.18454,-119.224666,93035
8859-YSTWS,California,34.110124,-119.100972,93041
7601-DHFWZ,California,34.296813,-118.685703,93063
1998-VHJHK,California,34.419203,-119.710008,93101
1707-HABPF,California,34.438581,-119.685368,93103
0487-VVUVK,California,34.406256,-119.726936,93109
5063-IUOKK,California,34.460197,-119.802602,93111
4508-OEBEY,California,34.489983,-120.091246,93117
0027-KWYKW,California,35.869626,-119.498771,93201
2308-STERM,California,36.315979,-119.710852,93202
5982-XMDEX,California,35.116307,-118.817644,93203
6051-PTVNS,California,35.523991,-118.400432,93205
2877-VDUER,California,36.057458,-118.591951,93208
9152-AMKAK,California,36.186867,-120.387793,93210
9432-VOFYX,California,35.772244,-119.209689,93215
8049-WJCLQ,California,35.846067,-119.004073,93218
6586-PSJOX,California,35.858054,-119.305858,93219
9705-ZJBCG,California,34.907911,-119.234281,93222
6847-KJLTS,California,34.827662,-118.999073,93225
9670-BPNXF,California,35.735694,-118.738483,93226
3913-FCUUW,California,36.29223,-119.622676,93230
3301-VKTGC,California,36.217864,-120.080117,93234
9555-SAHUZ,California,35.852892,-118.397782,93238
0816-TSPHQ,California,35.996923,-120.000951,93239
9932-WBWIK,California,35.607875,-118.466318,93240
4619-EVPHY,California,35.245035,-118.905553,93241
5286-YHCVC,California,36.444232,-119.718285,93242
9115-YQHGA,California,36.303666,-119.825657,93245
4462-CYWMH,California,36.205465,-119.085807,93247
8963-MQVYN,California,35.637715,-119.893068,93249
2458-EOMRE,California,35.666886,-119.186717,93250
9334-GWGOW,California,35.38381,-119.730885,93251
6542-LWGXJ,California,35.957019,-119.330928,93256
5567-GZKQY,California,36.008958,-118.891593,93257
1222-LRYKO,California,35.861928,-118.636698,93260
2087-QAREY,California,36.527243,-118.594938,93262
4423-JWZJN,California,36.245926,-118.693138,93265
6490-FGZAT,California,36.141319,-119.129075,93267
7452-FOLON,California,35.939068,-119.043666,93270
2320-TZRRH,California,36.413433,-118.854708,93271
4942-VZZOM,California,35.316263,-119.402559,93276
7502-BNYGS,California,35.652242,-119.4464,93280
4291-HYEBC,California,35.55647,-118.244914,93283
6147-CBCRA,California,35.690535,-118.552784,93285
6047-SUHPR,California,36.464635,-119.094348,93286
9752-ZNQUT,California,36.391777,-119.372842,93291
1576-PFZIW,California,35.383937,-119.020428,93301
5666-MBJPT,California,35.339796,-119.023552,93304
7312-XSBAT,California,35.391733,-118.984109,93305
3096-GKWEB,California,35.449881,-118.841442,93306
2371-JQHZZ,California,35.280113,-118.962329,93307
0674-GCDXG,California,35.559617,-118.925185,93308
1121-QSIVB,California,35.342891,-119.064803,93309
4396-KLSEH,California,35.16207,-119.194488,93311
2824-MYYBN,California,35.140938,-119.051348,93313
6345-HOVES,California,35.279984,-120.824288,93402
8318-LCNBW,California,35.236549,-120.727344,93405
6469-QJKZW,California,35.176236,-120.483243,93420
0147-ESWWR,California,35.453912,-120.69461,93422
1217-VASWC,California,35.186644,-120.728305,93424
6370-ZVHDV,California,34.631362,-120.238218,93427
5915-DGNVC,California,35.591387,-121.032256,93428
6260-XLACS,California,34.866032,-120.536546,93429
3566-CAAYU,California,35.511833,-120.918713,93430
4983-CCWMC,California,35.480896,-120.469476,93432
9103-CXVOK,California,35.120833,-120.61843,93433
2896-TBNBE,California,34.936,-120.594655,93434
2522-WLNSF,California,34.70434,-120.02609,93441
3841-CONLJ,California,35.369553,-120.763864,93442
4475-NVTLU,California,35.634222,-120.728341,93446
9386-LDCZR,California,35.996008,-120.85305,93450
9585-KKMFD,California,35.886767,-120.608661,93451
5399-ZIMKF,California,35.746484,-121.223355,93452
0336-KXKFK,California,35.303926,-120.256567,93453
5619-XZZKR,California,34.943523,-120.256729,93454
3948-FVVRP,California,34.818227,-120.418784,93455
5327-XOKKY,California,34.95934,-120.490081,93458
0983-TATYJ,California,34.630356,-120.032564,93460
1813-JYWTO,California,35.634488,-120.293534,93461
6719-OXYBR,California,35.151491,-117.927597,93505
3312-ZWLGF,California,34.501452,-118.207862,93510
6476-YHMGA,California,37.653947,-118.231443,93512
0795-XCCTE,California,37.04584,-118.397236,93514
0168-XZKBB,California,34.95703,-117.73045,93516
3785-NRHYR,California,38.184583,-119.286558,93517
4537-DKTAL,California,36.319181,-117.593053,93522
7072-MBHEV,California,34.966777,-117.961179,93523
5602-BVFMK,California,36.869584,-118.189241,93526
6297-NOOPG,California,36.041315,-118.188235,93527
8204-TIFGJ,California,37.730269,-119.055813,93529
8050-DVOJX,California,36.560498,-117.962461,93530
8903-XEBGX,California,34.727529,-118.153098,93534
8169-SAEJD,California,34.712708,-117.889656,93535
1089-XZWHH,California,37.890145,-119.184087,93541
2325-WINES,California,34.505273,-117.955054,93543
6064-ZATLR,California,34.500091,-117.765862,93544
7824-PANSQ,California,37.550074,-118.837167,93546
9648-BCHKM,California,34.536232,-118.082935,93550
2888-ADFAO,California,34.613476,-118.256358,93551
8707-HOEDG,California,34.557711,-118.029441,93552
4072-IPYLT,California,35.405722,-117.773354,93554
7167-PCEYD,California,35.603913,-117.67828,93555
4936-YPJNK,California,34.903052,-118.411251,93560
1580-BMCMR,California,35.073777,-118.652112,93561
4817-KEQSP,California,35.74837,-117.384948,93562
6408-WHTEF,California,34.39583,-117.734568,93563
9251-AWQGT,California,34.598221,-117.79593,93591
8749-CLJXC,California,37.375816,-119.739935,93601
7989-VCQOH,California,36.991762,-119.242874,93602
4199-QHJNM,California,37.458367,-119.345011,93604
8882-TLVRW,California,37.17277,-119.2997,93605
5135-GRQJV,California,36.488056,-120.407691,93608
2384-OVPSA,California,36.5276,-119.865999,93609
1371-WEPDS,California,37.100948,-120.270136,93610
3580-GICBM,California,36.917652,-119.593757,93611
9730-DRTMJ,California,37.212191,-119.749323,93614
4686-UXDML,California,36.497895,-119.285484,93615
3349-ANQNH,California,36.657462,-119.595293,93616
0932-YIXYU,California,37.045728,-120.630682,93620
7480-SPLEF,California,36.789213,-119.140338,93621
7636-XUHWW,California,36.785618,-120.625382,93622
1431-CYWMH,California,37.483535,-119.679414,93623
5937-EORGB,California,36.397745,-120.119911,93624
6349-JDHQP,California,36.625792,-119.672483,93625
5539-HIVAK,California,37.027663,-119.69056,93626
5847-MXBEO,California,36.520537,-120.118055,93627
4583-PARNH,California,36.727418,-120.123526,93630
1116-FRYVH,California,36.478239,-119.52137,93631
1421-HCERK,California,37.290606,-119.216328,93634
9633-XQABV,California,36.995162,-120.955099,93635
0716-BQNDX,California,36.902954,-120.194274,93637
1183-CANVH,California,36.687292,-120.437354,93640
1972-XMUWV,California,36.696759,-119.024051,93641
8679-LZBMD,California,37.244307,-119.470256,93643
3407-JMJQQ,California,37.648647,-119.231447,93644
6252-DFGTK,California,37.140104,-119.657092,93645
1539-LNKHM,California,36.633498,-119.298895,93646
8645-KOMJQ,California,36.600185,-119.175655,93647
0289-IVARM,California,36.622237,-119.521126,93648
9761-XUJWD,California,36.841655,-119.797113,93650
4057-FKCZK,California,37.007238,-119.505661,93651
4291-TPNFG,California,36.594542,-119.905245,93652
6087-YPWHO,California,37.252057,-119.95783,93653
3090-QFUVD,California,36.636638,-119.421842,93654
1722-LDZJS,California,36.819628,-119.440414,93657
1818-ESQMW,California,36.600193,-120.153393,93660
7401-RUBNK,California,36.959731,-120.653519,93665
0506-YLVKJ,California,36.545353,-119.338535,93666
8661-BOYNW,California,36.993666,-119.348267,93667
4815-GBTCD,California,37.287758,-119.548156,93669
2805-AUFQN,California,36.456091,-119.486225,93673
0980-PVMRC,California,36.719141,-119.202677,93675
7233-DRTRF,California,36.749403,-119.787574,93701
3873-NFTGI,California,36.768774,-119.762633,93703
1162-ECVII,California,36.799648,-119.801247,93704
7048-GXDAY,California,36.78724,-119.827813,93705
8571-ZCMCX,California,36.654614,-119.903674,93706
1169-WCVAK,California,36.822715,-119.761826,93710
7129-CAKJW,California,36.732694,-119.783786,93721
8695-ARGXZ,California,36.78979,-119.929894,93722
3570-YUEKJ,California,36.623632,-119.741322,93725
1555-HAPSU,California,36.751489,-119.68072,93727
1697-NVVGY,California,36.757345,-119.818274,93728
8464-EETCQ,California,36.667794,-121.601306,93905
2419-FSORS,California,36.722898,-121.633648,93906
8132-YPVBX,California,36.77462,-121.664714,93907
6754-LZUKA,California,36.092975,-121.549826,93920
8099-MZPUJ,California,36.460611,-121.852507,93923
0787-LHDYT,California,36.414611,-121.6386,93924
0374-IOEGQ,California,36.52588,-121.396719,93926
3197-NNYNB,California,35.930782,-121.189757,93928
3396-DKDEL,California,36.220761,-120.980777,93930
1752-OZXFY,California,35.989792,-121.055933,93932
9066-QRSDU,California,36.689582,-121.758398,93933
9112-WSNPU,California,36.362741,-121.869685,93940
9867-NNXLC,California,36.618337,-121.926417,93950
5321-NTRKC,California,36.587497,-121.944815,93953
3161-GETRM,California,36.414216,-121.360597,93960
0402-OAMEN,California,36.624641,-121.647195,93962
6933-VLYFX,California,37.509366,-122.306132,94002
6754-WKSHP,California,37.684694,-122.40712,94005
4976-LNFVV,California,37.680844,-122.48131,94015
5055-MGMGF,California,37.45567,-122.407992,94019
4641-FROLU,California,37.285677,-122.224165,94020
2862-JVEOY,California,37.266388,-122.26308,94021
2969-QWUBZ,California,37.349546,-122.134356,94022
9822-BIIGN,California,37.352911,-122.093002,94024
2077-MPJQO,California,37.449551,-122.183762,94025
1534-OULXE,California,37.454924,-122.203168,94027
2971-SGAFL,California,37.601248,-122.403099,94030
1480-IVEVR,California,37.540582,-122.509594,94037
2905-KFQUV,California,37.515556,-122.502311,94038
3370-HXOPH,California,37.388349,-122.075299,94041
9391-YZEJW,California,37.419725,-122.062947,94043
9958-MEKUC,California,37.573633,-122.455167,94044
0281-CNTZX,California,37.22565,-122.297533,94060
4118-CEVPF,California,37.410567,-122.297152,94062
9114-VEPUF,California,37.527497,-122.230941,94065
7876-BEUTG,California,37.624436,-122.430661,94066
2338-BQEZT,California,37.497915,-122.267361,94070
9873-MNDKV,California,37.331762,-122.341444,94074
8241-JUIQO,California,37.378541,-122.020456,94086
2194-IIQOF,California,37.3511,-122.037311,94087
9631-RXVJM,California,37.7795,-122.419233,94102
9584-EXCDZ,California,37.773147,-122.411287,94103
5093-FEGLU,California,37.789168,-122.395009,94105
2621-UDNLU,California,37.768881,-122.395521,94107
7526-IVLYU,California,37.791998,-122.408653,94108
2428-HYUNX,California,37.794487,-122.42227,94109
9214-EKVXR,California,37.750021,-122.415201,94110
3410-MHHUM,California,37.801776,-122.402293,94111
2122-YWVYA,California,37.74441,-122.486764,94116
2296-DKZFP,California,37.781304,-122.461522,94118
8909-BOLNL,California,37.800254,-122.436975,94123
6603-YRDCJ,California,37.731505,-122.384532,94124
3229-USWAR,California,37.797526,-122.464531,94129
2138-VFAPZ,California,37.820894,-122.369725,94130
6131-JLWZM,California,37.746699,-122.442833,94131
0269-XFESX,California,37.802071,-122.411004,94133
1709-EJDOX,California,37.721052,-122.413573,94134
4316-XCSLJ,California,37.444314,-122.149996,94301
9693-XMUOB,California,37.386978,-122.177746,94304
0383-CLDDA,California,37.424342,-122.165641,94305
2709-UQGNP,California,37.590421,-122.306467,94401
3549-ZTMNH,California,37.556634,-122.317723,94402
8033-ATFAS,California,37.556094,-122.272437,94404
1635-NZATJ,California,37.774633,-122.274434,94501
0562-HKHML,California,37.724817,-122.224363,94502
8277-RVRSV,California,37.791481,-121.903253,94506
9943-VSZUV,California,37.855717,-121.994813,94507
7054-ENNGU,California,38.113533,-122.11926,94510
1455-HFBXA,California,38.050558,-121.646924,94511
9402-CXWPL,California,38.140719,-121.838298,94512
1628-BIZYP,California,37.908242,-121.682472,94513
0082-LDZUE,California,38.629618,-122.593216,94515
5343-SGUBI,California,37.950248,-122.022455,94518
0856-NAOES,California,37.990118,-122.012188,94519
1976-AZZPJ,California,38.013825,-122.039144,94520
6156-UZDLF,California,37.95338,-122.076886,94523
3099-OONVS,California,38.049292,-122.228415,94525
9500-WBGRP,California,37.815459,-121.977203,94526
5183-KLYEM,California,37.924838,-122.289145,94530
5144-PQCDZ,California,38.287136,-122.02711,94533
8514-VZHEB,California,38.265899,-121.939461,94535
6625-IUTTT,California,37.572273,-121.964583,94536
9355-NPPFS,California,37.505768,-121.962472,94538
0068-FIGTF,California,37.516791,-121.899117,94539
5965-GGPRW,California,37.674002,-122.076796,94541
8035-PWSEV,California,37.656695,-122.048361,94542
2236-HILPA,California,37.639215,-122.037554,94544
1840-BIUOG,California,37.62984,-122.120843,94545
1356-MKYSK,California,37.708327,-122.083473,94546
6080-LNESI,California,37.991259,-122.214945,94547
1830-IPXVJ,California,37.907777,-122.127161,94549
5828-DWPIL,California,37.571748,-121.659562,94550
8398-TBIYD,California,37.722727,-122.02157,94552
2931-FSOHN,California,38.232389,-122.324944,94559
9418-RUKPH,California,37.504133,-122.032347,94560
9971-ZWPBF,California,37.873916,-122.20522,94563
4712-AUQZO,California,37.996462,-122.293716,94564
9711-FJTBX,California,38.006047,-121.916834,94565
2908-ZTPNF,California,37.633361,-121.862395,94566
8421-WZOOW,California,38.148862,-121.737696,94571
1414-YADCW,California,38.554383,-122.474773,94576
8756-RDDLT,California,37.717196,-122.159338,94577
2862-PFNIK,California,37.704384,-122.126703,94578
5816-QVHRX,California,37.687264,-122.15728,94579
4430-YHXGG,California,37.676249,-122.132415,94580
6888-SBYAI,California,37.766556,-121.976784,94583
7395-XWZOY,California,38.197907,-122.017258,94585
7169-YWAMK,California,37.587494,-121.862856,94586
6859-RKMZJ,California,38.161321,-122.271588,94589
2729-VNVAP,California,38.104705,-122.247387,94590
2957-JIRMN,California,38.105733,-122.186338,94591
2049-BAFNW,California,38.093701,-122.276589,94592
3842-QTGDL,California,37.862128,-122.075197,94595
7163-OCEQI,California,37.900662,-122.052782,94596
9782-LGXMC,California,37.916648,-122.008483,94598
5975-BAICR,California,38.421458,-122.365048,94599
4673-KKSLS,California,37.758019,-122.138678,94605
4853-OITSN,California,37.792489,-122.244314,94606
9800-OUIGR,California,37.80707,-122.297401,94607
2324-EFHVG,California,37.834341,-122.26437,94609
7094-MSZAO,California,37.808731,-122.238708,94610
6907-CQGPN,California,37.809014,-122.269739,94612
0780-XNZFN,California,37.84551,-122.235181,94618
0239-OXEXL,California,37.787186,-122.14633,94619
2675-IJRGJ,California,37.750553,-122.197175,94621
7049-GKVZY,California,37.866009,-122.286228,94702
8577-QSOCG,California,37.863843,-122.275684,94703
3721-CNZHX,California,37.871416,-122.246597,94704
0212-ISBBF,California,37.858898,-122.240512,94705
3585-YNADK,California,37.897753,-122.279391,94707
5271-DBYSJ,California,37.897743,-122.263124,94708
1099-GODLO,California,37.878554,-122.26609,94709
6828-HMKWP,California,37.872902,-122.303708,94710
1472-TNCWL,California,37.963995,-122.288296,94803
2080-GKCWQ,California,37.980269,-122.342635,94806
2193-SFWQW,California,38.018065,-122.546024,94903
5656-JAMLX,California,37.946617,-122.563571,94904
3462-BJQQA,California,37.885629,-122.46858,94920
0442-TDYUO,California,38.343282,-122.9755,94922
6733-LRIZX,California,38.377165,-123.037957,94923
9503-XJUME,California,37.943087,-122.72379,94924
4367-NHWMM,California,37.924014,-122.511694,94925
3779-OSWCF,California,38.24458,-122.956268,94929
6736-DHUQI,California,37.971751,-122.611873,94930
3915-ODIYG,California,38.326215,-122.718742,94931
1360-RCYRT,California,38.010092,-122.689442,94933
2724-FJDYW,California,38.099323,-122.945723,94937
4451-RWASJ,California,38.021772,-122.691744,94938
3460-TJBWI,California,38.129308,-122.834815,94940
5917-HBSDW,California,37.901371,-122.572024,94941
5671-UUNXD,California,38.065359,-122.665566,94946
0956-ACVZC,California,38.112166,-122.634384,94947
2325-NBPZG,California,38.067204,-122.524004,94949
4482-FTFFX,California,38.325599,-122.642352,94951
8859-DZTGQ,California,38.237018,-122.77872,94952
0440-MOGPM,California,38.235021,-122.557332,94954
0020-JDNXP,California,38.060264,-122.830646,94956
3752-CQSJI,California,37.99272,-122.575026,94960
5025-GOOKI,California,38.00474,-122.663717,94963
4698-KVLLG,California,37.942551,-122.491642,94964
2887-JPYLU,California,37.921137,-122.657562,94970
4770-QAZXN,California,38.240769,-122.901041,94971
4896-CPRPF,California,38.339996,-122.935056,94972
9714-EDSUC,California,37.449537,-121.994813,95002
0282-NVSJS,California,36.878364,-121.629781,95004
7353-YOWFP,California,37.106902,-122.100006,95007
8008-ESFLK,California,36.977025,-121.952864,95010
7537-CBQUZ,California,36.784481,-121.759054,95012
3363-EWLGO,California,36.936228,-121.785559,95019
4750-UKWJK,California,37.03889,-121.528955,95020
1689-YQBYY,California,37.222842,-121.988727,95030
4487-ZYJZK,California,37.233034,-121.947427,95032
2959-FENLU,California,37.160194,-121.945611,95033
0708-LGSMF,California,37.441931,-121.878502,95035
7634-HLQJR,California,36.863303,-121.781632,95039
0487-RPVUM,California,37.051166,-122.056194,95041
4079-ULGFR,California,36.525703,-120.952122,95043
2516-XSJKX,California,36.810568,-121.503022,95045
0057-QBUQH,California,37.084697,-121.606417,95046
6599-SFQVE,California,37.348129,-121.98469,95051
8331-ZXFOE,California,37.393554,-121.965114,95054
4003-FUSHP,California,36.993451,-122.098858,95060
0356-ERHVT,California,36.974575,-121.991149,95062
7325-ENZFI,California,37.007882,-122.065975,95064
4884-ZTHVF,California,37.031404,-121.981865,95065
3920-HIHMQ,California,37.070177,-122.010077,95066
3055-OYMSE,California,37.257772,-122.051824,95070
0613-WUXUM,California,37.023669,-121.946461,95073
4458-KVRBJ,California,37.34667,-121.910019,95110
1397-XKKWR,California,37.343827,-121.883119,95112
8097-OMULG,California,37.350284,-121.852855,95116
6013-BHCAW,California,37.311088,-121.961786,95117
0401-WDBXM,California,37.255479,-121.889838,95118
3387-PLKUI,California,37.233226,-121.78809,95119
6096-EGVTU,California,37.186141,-121.843554,95120
5081-NWSUP,California,37.32886,-121.834567,95122
2580-ATZSQ,California,37.238758,-121.828375,95123
8085-MSNLK,California,37.257063,-121.923037,95124
9691-HKOVS,California,37.294926,-121.894763,95125
9881-VCZEP,California,37.327069,-121.916819,95126
8757-TFHHJ,California,37.316146,-121.936285,95128
1468-DEFNC,California,37.277592,-121.986477,95130
5119-KEPFY,California,37.387027,-121.897775,95131
0916-KNFAJ,California,37.371862,-121.860349,95133
8319-QBEHW,California,37.42765,-121.945416,95134
9625-QNLUX,California,37.246064,-121.749494,95138
4024-CSNBY,California,37.382909,-121.634151,95140
7110-BDTWG,California,37.339533,-121.777179,95148
7493-GVFIO,California,37.959706,-121.287669,95202
0690-SRQID,California,37.954089,-121.329761,95203
9605-WGJVW,California,37.974498,-121.319568,95204
9114-DPSIA,California,37.965695,-121.260051,95205
4700-UBQMV,California,37.902422,-121.440029,95206
7711-GQBZC,California,38.002125,-121.324979,95207
4627-MIHJH,California,38.033219,-121.297433,95210
9795-NREXC,California,38.049457,-121.21653,95212
8573-CGOCC,California,37.946282,-121.139499,95215
7356-AYNJP,California,38.029729,-121.387999,95219
6286-SUUWT,California,38.32153,-120.236358,95223
4819-HJPIW,California,38.208336,-120.339938,95224
8654-DHAOW,California,38.183918,-120.898817,95225
5438-QMDDL,California,38.233879,-120.861666,95226
9812-GHVRI,California,38.227285,-121.02789,95227
5553-AOINX,California,37.943954,-120.67108,95228
1228-ZLNBX,California,37.956963,-120.863055,95230
4226-KKDON,California,37.873283,-121.292034,95231
3831-YCPUO,California,38.358464,-120.579304,95232
7445-WMRBW,California,38.184914,-120.364085,95233
3308-DGHKL,California,38.047746,-121.030499,95236
9924-JPRMC,California,38.166791,-121.14207,95237
0080-EMYVY,California,38.123544,-121.159078,95240
6218-KNUBD,California,38.128087,-121.4078,95242
7337-CINUD,California,38.304194,-120.592431,95245
7609-NRNCA,California,38.264262,-120.515133,95246
0623-EJQEG,California,38.147852,-120.440124,95247
7153-CHRBV,California,38.196497,-120.61689,95249
6198-PNNSZ,California,38.156971,-120.849231,95252
3317-VLGQT,California,38.192608,-120.957842,95254
4132-POCZS,California,38.41935,-120.469545,95255
